message_id,thread_id,arrival_min,process_end_min,gold_priority,pred_priority,gold_reply_type,pred_reply_type,pred_action_summary,pred_facts_used,pred_draft_reply,pred_scratchpad_update,needs_memory,gold_required_key,gold_required_value,invalid_output,api_error,input_tokens,output_tokens,scratchpad_chars_after,priority_acc,reply_acc,fact_recall,hallucination,latency_min,on_time,quality_score,episode_id,n_threads
ep-00000-m-0034,ep-00000-th-035,70.522,70.872,P1,P1,REQUEST_INFO,REQUEST_INFO,"Ask for clarification on what the “next action” refers to, proposed owner options, dependencies, and desired timeline/date so we can assign ownership and respond accurately for project I639.","[""Email thread_id ep-00000-th-035: Project I639"", ""Owner listed: Jamie Brown"", ""Due date: 2001-04-03"", ""Requester asks: who owns the next action and expected timeline""]","Hi Jamie — can you clarify what the “next action” is referring to (e.g., specific task/ticket/doc), and share any link/context? Also, who are the candidate owners/teams involved and any key dependencies/blockers? Once I have that, I can confirm the owner and an expected timeline (ideally with a target date ahead of the 2001-04-03 due date).","thread ep-00000-th-035: project I639; owner Jamie Brown; due 2001-04-03; requester asks who owns next action + expected timeline; need clarification on what next action is, links/context, candidate owners/teams, dependencies/blockers, and target date.",0,none,nan,0,0,1865,260,5000,1.0,1.0,1.0,0.0,0.3499999999999943,1.0,1.0,ep-00000,50
ep-00000-m-0035,ep-00000-th-036,72.433,72.783,P1,P1,REQUEST_INFO,REQUEST_INFO,"Ask Alex Chen for specific blocking item(s), impact, requested decision/action from you, options, and timing so you can unblock Project B379.","[""Email thread ep-00000-th-036 is Project B379"", ""Owner: Alex Chen"", ""Due date: 2001-04-02"", ""Sender asks: what is blocked and what is needed from me to unblock""]","Hi Alex — happy to help unblock B379. Can you share:
1) What specifically is blocked (task/ticket/link) and current status?
2) What’s the impact/risk if it stays blocked (scope/timeline) and by when you need a decision?
3) What do you need from me exactly (approve/decide/escalate/introduce/review), and the options with your recommendation?
4) Any relevant docs/threads and the owner(s) of the dependent pieces.

Once I have that, I can turn it around quickly.","thread ep-00000-th-036: project B379; owner Alex Chen; due 2001-04-02; blocking details requested—need specifics of what’s blocked + what is needed from me (ticket/link, impact, options/recommendation, decision deadline).",0,none,nan,0,0,1867,287,5000,1.0,1.0,1.0,0.0,0.3499999999999943,1.0,1.0,ep-00000,50
ep-00000-m-0036,ep-00000-th-037,72.556,73.133,P1,P2,REQUEST_INFO,REQUEST_INFO,"Reply asking for current status details, blockers/risks, and who owns the next step + target date; request link to tracker/doc for Project E593.","[""Email thread ep-00000-th-037 is for Project E593"", ""Owner: Avery Shah"", ""Due date: 2001-09-06"", ""Requester asks: current status and next step""]","Hi Avery — can you share the latest status for Project E593 (what’s complete/in progress), any key blockers/risks, and what you see as the next step (owner + target date)? If there’s a tracker/doc link you’re using as source-of-truth, please include it and I’ll align the update accordingly.","thread ep-00000-th-037: project E593; owner Avery Shah; due 2001-09-06; status/next-step requested; need latest status, blockers/risks, next-step owner+date, and tracker/doc link.",0,none,nan,0,0,1852,229,5000,0.0,1.0,1.0,0.0,0.5769999999999982,1.0,0.6,ep-00000,50
ep-00000-m-0037,ep-00000-th-038,75.364,75.714,P2,P2,ACK,NONE,No action needed; this is an FYI schedule/timeline shift for project F478. Optionally monitor for the promised updated plan confirmation.,"[""Email: Subject 'Schedule change | F478'"", ""Project code F478"", ""Owner Morgan Kim"", ""Due 2001-05-04"", ""Body states FYI timeline shifted; they will adjust and confirm new plan; looping for visibility""]",,thread ep-00000-th-038: project F478; owner Morgan Kim; due 2001-05-04; FYI schedule/timeline shifted; they will adjust and confirm new plan; no action needed.,0,none,nan,0,0,1863,157,5000,1.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.7,ep-00000,50
ep-00000-m-0038,ep-00000-th-039,75.754,76.104,P1,P1,ANSWER,REQUEST_INFO,"Clarify what the “requested action” is for project H139, gather links/tickets, success criteria, and exact deadline this week; then confirm ownership/timeline.","[""Email: Project H139"", ""Owner: Cameron Kim"", ""Due date: 2001-08-14"", ""Request: take the requested action and confirm once done or report blockers"", ""Timing: handle this week"", ""Thread: ep-00000-th-039"", ""Message id: ep-00000-m-0038""]","Hi Cameron — can you point me to the specific requested action for H139 (link to the doc/ticket/email thread), and what “done” looks like (success criteria/expected output)? Also, what’s the exact deadline you mean by “this week” (date/time, timezone). Once I have that, I’ll confirm whether I’m the right owner and the completion timeline, or flag any blockers.","thread ep-00000-th-039: project H139; owner Cameron Kim; due 2001-08-14; request to take requested action + confirm; handle this week; need clarification on specific action, link/ticket/docs, success criteria/confirmation, and exact deadline this week.",0,none,nan,0,0,1869,278,5000,1.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.7,ep-00000,50
ep-00000-m-0039,ep-00000-th-040,75.81,76.454,P1,P1,ANSWER,REQUEST_INFO,"Ask clarifying questions about which numbers are needed, time period, format, and where they live so you can send or point to the source this week for project K107.","[""Email thread ep-00000-th-040"", ""Project code K107"", ""Owner Cameron Shah"", ""Due date 2001-11-06"", ""Request: send requested numbers or point to where they live"", ""Timing: handle this week""]","Hi Cameron — happy to help. Can you confirm which specific numbers you need (metric names), the time period (e.g., last week/month/QTD), and your preferred format (link to dashboard vs. CSV/table in email)? Also, where is the update going (doc/deck link) so I can match the exact definitions/source-of-truth. Once I have that, I’ll send the data or point you to the right location this week.",thread ep-00000-th-040: project K107; owner Cameron Shah; due 2001-11-06; request to send requested numbers / point to location; handle this week; need clarification on which numbers + time period + preferred format + where update will be used/source-of-truth.,0,none,nan,0,0,1868,273,5000,1.0,0.0,1.0,0.0,0.6439999999999912,1.0,0.7,ep-00000,50
ep-00000-m-0040,ep-00000-th-041,76.9,77.25,P0,P0,ANSWER,REQUEST_INFO,"Urgent contract sign-off request for Project I815 (due 2001-03-15). Ask for final contract version, summary of changes, signatory/workflow, and execution deadline details to proceed with sign-off.","[""Email thread ep-00000-th-041: Project I815"", ""Owner: Alex Brown"", ""Due/action needed by 2001-03-15"", ""Request: sign-off on final contract terms to execute before deadline"", ""Marked urgent""]","Subject: Re: [URGENT] Contract signature | I815

Hi Alex — I can review and sign off, but I’ll need a couple items to proceed:

1) The final contract version (PDF/Doc) or link to the exact version to be signed
2) A brief summary of what changed since the last reviewed version (or redlines)
3) Who the signatory is and the required workflow (e-sign platform, routing order, any internal approvals needed)
4) The execution deadline/timezone and any downstream dependencies if we miss it

Once you send those, I’ll turn the review around ASAP ahead of 2001-03-15.
",thread ep-00000-th-041: project I815; owner Alex Brown; due 2001-03-15; urgent contract sign-off needed; requested final contract version/link + change summary/redlines + signatory/workflow (e-sign/routing/internal approvals) + execution deadline/timezone/dependencies.,0,none,nan,0,0,1869,335,5000,1.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.7,ep-00000,50
ep-00000-m-0041,ep-00000-th-042,77.086,77.6,P0,P1,ANSWER,REQUEST_INFO,"Request the revised plan link/doc, a concise change summary vs prior version, and the exact approval mechanism/criteria so you can review and approve by the stated deadline.","[""thread ep-00000-th-042"", ""Project code: P338"", ""Owner: Taylor Kim"", ""Due/action needed by: 2001-12-15"", ""Request: approval on revised plan to avoid slipping due date""]","Hi Taylor — I can review/approve, but I’ll need a bit more to proceed.

1) Please send the revised plan (link or attached doc) and, if available, the prior version for comparison.
2) What changed vs the last approved plan? (2–5 bullet summary or redlines)
3) What exactly constitutes “approval” here (e.g., reply-all “approved,” sign-off in a tool, ticket update), and any specific criteria I should validate?

Once I have the above, I’ll turn it around as quickly as possible ahead of 2001-12-15.",thread ep-00000-th-042: project P338; owner Taylor Kim; due 2001-12-15; urgent approval needed on revised plan; request plan/link + change summary + approval mechanism/criteria.,0,none,nan,0,0,1864,289,5000,0.0,0.0,1.0,0.0,0.5139999999999958,1.0,0.3,ep-00000,50
ep-00000-m-0042,ep-00000-th-043,77.951,78.30099999999999,P1,P2,REQUEST_INFO,REQUEST_INFO,"Ask for current status, blockers/risks, next-step owner/date, and any tracker/doc link for project M367 so we can provide an accurate status update.","[""Email thread ep-00000-th-043 is a status check for project M367"", ""Owner: Morgan Lee"", ""Due date: 2001-10-15"", ""Requester asks: current status and next step; user is looped in for visibility""]","Hi Morgan — thanks for looping me in. To make sure we give an accurate update on M367, can you share:
- Current status (what’s complete / in progress)
- Any blockers/risks
- Proposed next step + owner + target date
- Link to the tracker/doc (if there is one)

Once I have that, I can help summarize back to the thread.","thread ep-00000-th-043: project M367; owner Morgan Lee; due 2001-10-15; status/next-step requested; need latest status, blockers/risks, next-step owner+date, and tracker/doc link.",0,none,nan,0,0,1850,256,5000,0.0,1.0,1.0,0.0,0.3499999999999943,1.0,0.6,ep-00000,50
ep-00000-m-0043,ep-00000-th-044,80.208,80.55799999999999,P1,P1,REQUEST_INFO,REQUEST_INFO,"Request the latest status, blockers/risks, and the next-step owner/date (plus tracker/doc link) for project Y960 so you can respond accurately to the status check.","[""Email: Project Y960"", ""Owner: Casey Patel"", ""Due date: 2001-04-10"", ""Asks: current status and next step""]","Hi Casey — thanks for the check-in on Y960. Can you share the latest current status (what’s complete/in progress), any blockers/risks, and the proposed next step with an owner + target date? If there’s a tracker/doc link you’re using as source-of-truth, please include it and I’ll confirm/align on the next step.","thread ep-00000-th-044: project Y960; owner Casey Patel; due 2001-04-10; status/next-step requested; need latest status, blockers/risks, next-step owner+date, and tracker/doc link.",0,none,nan,0,0,1857,230,5000,1.0,1.0,1.0,0.0,0.3499999999999943,1.0,1.0,ep-00000,50
ep-00000-m-0044,ep-00000-th-045,80.88,81.22999999999999,P1,P1,REQUEST_INFO,REQUEST_INFO,"Ask for context/links and define what the “next action” refers to, then propose candidate owner/team and timeline once clarified. Record new project code G628 in scratchpad for this thread.","[""Email thread ep-00000-th-045: Project code G628"", ""Owner listed: Alex Patel"", ""Due date: 2001-05-05"", ""Requester asks: who owns the next action and expected timeline"", ""Scratchpad memory policy: only use provided scratchpad + current email; no other context available""]","Hi Alex — can you share a bit more context so I can confirm ownership and timeline?

1) What is the “next action” you’re referring to (one-line description)?
2) Link to the relevant doc/ticket/thread where the action is defined.
3) Any dependencies/blockers and the target date you’re working toward (given the 2001-05-05 due date).
4) If you have a proposed owner/team, who are the candidates?

Once I have the link + action definition, I’ll confirm the owner and an expected timeline.","thread ep-00000-th-045: project G628; owner Alex Patel; due 2001-05-05; requester asks who owns next action + expected timeline; need clarification on what next action is, links/context, candidate owners/teams, dependencies/blockers, and target date.",0,none,nan,0,0,1850,320,5000,1.0,1.0,1.0,0.0,0.3499999999999943,1.0,1.0,ep-00000,50
ep-00000-m-0045,ep-00000-th-046,82.327,82.67699999999999,P0,P1,ANSWER,REQUEST_INFO,"Request the final contract version/link, redlines/change summary, signature workflow/signatory, and exact execution deadline/timezone so you can review and sign off on D378 contract terms before 2001-08-05.","[""Email subject indicates urgent contract signature for project D378"", ""Thread anchor states: Project D378, owner Jamie Lee, due 2001-08-05, need sign-off on final contract terms to execute before deadline; action needed by 2001-08-05""]","Hi Jamie — I can review and sign off, but I’ll need a couple items to proceed:

1) The final contract version/link (and any redlines vs the last approved version)
2) A brief summary of what changed / any open terms you want me to focus on
3) Who the signatory is and the signature workflow (e-sign link/routing, any internal approvals needed)
4) The exact execution deadline (date/time + timezone)

Once you send those, I’ll turn the review around ASAP ahead of 2001-08-05.",thread ep-00000-th-046: project D378; owner Jamie Lee; due 2001-08-05; urgent contract sign-off needed; request final contract version/link + change summary/redlines + signatory/workflow (e-sign/routing/internal approvals) + execution deadline/timezone.,0,none,nan,0,0,1862,317,5000,0.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.3,ep-00000,50
